,aps_id
2141,124750584
2142,89658078
2143,89652032
2144,89647739
2145,89669125
2146,89648687
2147,89672254
2148,89646858
2149,89640612
2150,90276802
2151,90022227
2152,124759179
2153,124749873
2154,90588578
2155,124750670
2156,90490563
2157,90491457
2158,90015451
2159,90316594
2160,90369598
2161,124751455
2162,90132641
2163,124729570
2164,90134254
2165,124753044
2166,90168637
2167,124886243
2168,124764884
2169,90133791
2170,124906773
2171,90527508
2172,124905128
2173,90425083
2174,90067916
2175,124896533
2176,124915313
2177,124872153
2178,89981661
2179,90009994
2180,90486213
2181,90597578
2182,90601253
2183,124907113
2184,124754728
2185,90339953
2186,90384984
2187,90547329
2188,90165191
2189,124897833
2190,90057996
2191,90286988
2192,124895048
2193,90542078
2194,124755055
2195,90129884
2196,124902403
2197,124899788
2198,124753073
2199,124747335
2200,90088407
2201,90161947
2202,89993743
2203,124752303
2204,90493497
2205,124752195
2206,90295857
2207,90056697
2208,90335738
2209,124901618
2210,90346175
2211,124738689
2212,124754983
2213,124885873
2214,124888229
2215,90100312
2216,124755764
2217,124750414
2218,124749904
2219,124904894
2220,124740330
2221,124906084
2222,124732109
2223,90625978
2224,90599245
2225,90621643
2226,124905739
2227,124914242
2228,124902649
2229,90631715
2230,124912715
2231,90439516
2232,124757469
2233,90591778
2234,124913858
2235,124913813
2236,90445484
2237,90006223
2238,90563009
2239,124911838
2240,124899143
2241,124749809
2242,90329455
2243,90373491
2244,124760344
2245,90140084
2246,124749019
2247,124741769
2248,124902668
2249,124748630
2250,90082267
2251,90304716
2252,124892623
2253,90073696
2254,90456324
2255,124896373
2256,124890463
2257,90141083
2258,90311951
2259,124914873
2260,90562929
2261,90150221
2262,90596398
2263,124914915
2264,90560093
2265,90604269
2266,124741431
2267,90448437
2268,124746021
2269,124906560
2270,124911829
2271,124888087
2272,90486311
2273,124907280
2274,124755532
2275,90585477
2276,124887007
2277,90556075
2278,90564113
2279,90432411
2280,90478184
2281,124742859
2282,124756064
2283,124903824
2284,90260109
2285,124753688
2286,124738645
2287,124757458
2288,90553129
2289,90109534
2290,124886449
2291,90620093
2292,124912054
2293,124913838
2294,90050177
2295,124755049
2296,124879938
2297,90454117
2298,124763938
2299,90514366
2300,124747315
2301,124901288
2302,90013094
2303,124763703
2304,124745825
2305,124759283
2306,90432365
2307,90013594
2308,90162301
2309,90096170
2310,90139137
2311,124764053
2312,90135454
2313,89635669
2314,89685856
2315,89653557
2316,89650942
2317,89644069
2318,89670794
2319,89641833
2320,89664110
2321,89635349
2322,89670079
2323,89648808
2324,89673125
2325,89686817
2326,89682320
2327,89671706
2328,89678015
2329,89676985
2330,89645185
2331,89670540
2332,89681885
2333,89669302
2334,89673442
2335,89688826
2336,89676191
2337,89660718
2338,89683729
2339,89680963
2340,89655520
2341,89638996
2342,89667987
2343,124735929
2344,89674790
2345,89651277
2346,89668573
2347,89646888
2348,89646902
2349,89648607
2350,89676846
2351,89634826
2352,89663959
2353,89673884
2354,89632763
2355,89680761
2356,89671279
2357,89660953
2358,89647151
2359,89648847
2360,89675766
2361,89680495
2362,89674315
2363,89639321
2364,89676103
2365,89675478
2366,89640181
2367,89684842
2368,89671325
2369,89650045
2370,89638517
2371,89650438
2372,89646360
2373,89661640
2374,89646437
2375,89640537
2376,89673764
2377,89643642
2378,89681566
2379,89686313
2380,89638964
2381,89643758
2382,89668703
2383,89688545
2384,89671729
2385,89653746
2386,90475517
2387,124909266
2388,90605025
2389,124890855
2390,124914192
2391,124749766
2392,124888761
2393,124878267
2394,90379522
2395,124761082
2396,124883485
2397,90651739
2398,90576739
2399,89672703
2400,90559175
2401,124751726
2402,124882897
2403,90407682
2404,124748532
2405,90361481
2406,90548851
2407,124903405
2408,124738951
2409,90606221
2410,90533167
2411,90509005
2412,90519972
2413,90602846
2414,90510710
2415,124737016
2416,90513172
2417,90439321
2418,89645406
2419,89674920
2420,89677014
2421,89678251
2422,89644077
2423,90560454
2424,124909887
2425,90573501
2426,124886575
2427,90474506
2428,124731706
2429,124912959
2430,90515871
2431,124908050
2432,90612367
2433,90565043
2434,124911209
2435,90622862
2436,90477046
2437,90585857
2438,90608417
2439,90441921
2440,124881281
2441,90554981
2442,90335022
2443,90443652
2444,90476489
2445,124911679
2446,124895997
2447,90514077
2448,90483581
2449,90576167
2450,124901399
2451,90579278
2452,90561205
2453,90377722
2454,90427401
2455,90461472
2456,90572959
2457,124751704
2458,124900234
2459,124757144
2460,124737724
2461,124742600
2462,90577358
2463,90492287
2464,90319022
2465,90141950
2466,90310207
2467,90116610
2468,124744034
2469,124749150
2470,90445449
2471,90554936
2472,90334445
2473,90465714
2474,90143437
2475,90018929
2476,90455525
2477,90122220
2478,124755847
2479,124751823
2480,124754333
2481,90129970
2482,124914673
2483,124758059
2484,124888680
2485,124750680
2486,124737359
2487,90020312
2488,90469777
2489,124747275
2490,124896434
2491,124745625
2492,90461233
2493,124766217
2494,90433515
2495,124753317
2496,90494369
2497,124736409
2498,124744020
2499,124914358
2500,90353214
2501,90492693
2502,90117954
2503,90339634
2504,90482295
2505,90555519
2506,90139550
2507,124903233
2508,124747283
2509,124744343
2510,90541314
2511,90558049
2512,124907523
2513,124878803
2514,90135087
2515,124760414
2516,124869632
2517,124905849
2518,90493226
2519,90568606
2520,90312260
2521,124874847
2522,90584240
2523,90583730
2524,90492806
2525,90463451
2526,90568240
2527,90573122
2528,124905252
2529,124907365
2530,90590496
2531,90409391
2532,90431762
2533,124745641
2534,90517437
2535,90385220
2536,90462434
2537,124907129
2538,124891727
2539,124762646
2540,90569013
2541,90544092
2542,124892452
2543,90427936
2544,90583642
2545,90557211
2546,90604909
2547,90392147
2548,124893985
2549,124875794
2550,90489505
2551,90655653
2552,90576299
2553,90551333
2554,90609969
2555,90545863
2556,90573711
2557,124901037
2558,90569056
2559,124733546
2560,124762941
2561,90410852
2562,124904686
2563,90322870
2564,124750082
2565,124914129
2566,124882817
2567,89673276
2568,89666439
2569,89650914
2570,89678464
2571,89652587
2572,89652557
2573,89677906
2574,124914044
2575,124754350
2576,124735010
2577,124750774
2578,124748964
2579,124743725
2580,90420359
2581,90408721
2582,124754905
2583,90143250
2584,124747307
2585,90470885
2586,124754775
2587,90121990
2588,124749214
2589,90525154
2590,124747478
2591,90126203
2592,124913564
2593,90153557
2594,90085588
2595,90424003
2596,90442708
2597,124752019
2598,90195409
2599,124748593
2600,90071026
2601,124749654
2602,124913104
2603,124750315
2604,90127210
2605,124901214
2606,90357326
2607,90590538
2608,90113671
2609,90538869
2610,124732574
2611,90106925
2612,90482699
2613,90521219
2614,90138773
2615,90505789
2616,90006124
2617,124740615
2618,124746698
2619,90063916
2620,124876463
2621,124752190
2622,124756294
2623,124752593
2624,90079010
2625,124751055
2626,90049216
2627,124760504
2628,124765183
2629,90555718
2630,124747820
2631,124899684
2632,89678536
2633,89673446
2634,89643208
2635,89671260
2636,89681286
2637,89653238
2638,89701025
2639,89656171
2640,89673785
2641,89640002
2642,89635952
2643,89636380
2644,89633107
2645,89661916
2646,89675865
2647,89643386
2648,89646385
2649,89657188
2650,89685438
2651,89662599
2652,89689625
2653,124751560
2654,124888604
2655,124734237
2656,89650110
2657,89697822
2658,89657882
2659,89642008
2660,89677514
2661,89660328
2662,89643755
2663,89668326
2664,90544704
2665,90586784
2666,90590456
2667,124909197
2668,90549571
2669,124877312
2670,90495993
2671,124892845
2672,90547536
2673,90576318
2674,90473112
2675,124907655
2676,124900080
2677,90594155
2678,90552147
2679,90572523
2680,124738312
2681,90575572
2682,89652516
2683,89634671
2684,89642928
2685,89693991
2686,89668466
2687,89662642
2688,89690024
2689,89679056
2690,89657674
2691,89676330
2692,89656889
2693,90570171
2694,90570982
2695,90435870
2696,90455885
2697,90550986
2698,124895575
2699,124896599
2700,124910159
2701,124747712
2702,124888237
2703,124913427
2704,90607029
2705,90631177
2706,90394250
2707,124752161
2708,124747522
2709,90594633
2710,90311156
2711,124902507
2712,90569414
2713,90495504
2714,90590010
2715,90641933
2716,124881136
2717,90599548
2718,90547733
2719,124880922
2720,124882116
2721,124896962
2722,90567689
2723,90503681
2724,90470481
2725,90516166
2726,124909619
2727,90586714
2728,90622797
2729,90427111
2730,124909885
2731,90577148
2732,124909411
2733,124894989
2734,124895876
2735,90646436
2736,90312530
2737,124904335
2738,90563521
2739,90581488
2740,90533988
2741,124907535
2742,124914631
2743,124915035
2744,90568346
2745,90421904
2746,90570370
2747,90533459
2748,124739526
2749,90607852
2750,124759721
2751,90571062
2752,90561016
2753,124887075
2754,124904769
2755,90629977
2756,90402582
2757,124913009
2758,90510458
2759,124746696
2760,124741451
2761,90494123
2762,124915022
2763,124752326
2764,124879801
2765,90499308
2766,90572325
2767,124881725
2768,90446690
2769,90554427
2770,124878146
2771,90529013
2772,124890707
2773,90551882
2774,124901446
2775,124888887
2776,124902182
2777,124891185
2778,90527349
2779,124741321
2780,124891899
2781,90579940
2782,90647517
2783,124906102
2784,90141064
2785,90359762
2786,124760357
2787,90526050
2788,124890836
2789,124905831
2790,124762028
2791,124895453
2792,124755614
2793,124752003
2794,90115490
2795,124755487
2796,124755184
2797,124885244
2798,124759903
2799,124912484
2800,124735753
2801,90489814
2802,90122464
2803,90462863
2804,90196331
2805,124750779
2806,124765549
2807,90526524
2808,124765363
2809,124904994
2810,90427056
2811,90580608
2812,90583674
2813,90571260
2814,124739686
2815,90501904
2816,90628890
2817,124745891
2818,90575296
2819,90621176
2820,90624289
2821,90415582
2822,124913919
2823,90596515
2824,90414760
2825,90605164
2826,90559239
2827,124734561
2828,90571524
2829,90591693
2830,124741660
2831,124883318
2832,124730359
2833,124749104
2834,124906664
2835,124730364
2836,124899314
2837,124754470
2838,124749494
2839,124731557
2840,124914574
2841,124902324
2842,124743354
2843,124739337
2844,90339145
2845,90588197
2846,90377022
2847,124912000
2848,124754592
2849,124732882
2850,124910729
2851,90391720
2852,124755812
2853,124748562
2854,90378791
2855,124761052
2856,90582458
2857,124903109
2858,90570803
2859,90644768
2860,90516443
2861,90575501
2862,90566158
2863,90590769
2864,90472244
2865,90610204
2866,124888745
2867,124891345
2868,90610041
2869,124757682
2870,90512400
2871,124911870
2872,90482753
2873,90556629
2874,124904715
2875,90380789
2876,124737344
2877,124877808
2878,90573751
2879,124913487
2880,90594954
2881,90318261
2882,124884596
2883,90607180
2884,90528577
2885,124914897
2886,90568553
2887,90548104
2888,90373588
2889,90596896
2890,90466582
2891,124913359
2892,90305903
2893,90602631
2894,90328390
2895,124883571
2896,124902457
2897,90570340
2898,90576992
2899,90375105
2900,124904586
2901,124906092
2902,90543686
2903,90482057
2904,124896279
2905,90565348
2906,124740094
2907,124737184
2908,124880198
2909,124744540
2910,124901345
2911,90475431
2912,124737871
2913,124880151
2914,124896879
2915,90354410
2916,124899719
2917,124758086
2918,90465546
2919,90481883
2920,90317201
2921,90585141
2922,90579306
2923,90523531
2924,90503081
2925,124905297
2926,124913946
2927,124884406
2928,124754966
2929,90637954
2930,90514311
2931,89674267
2932,90586086
2933,90642236
2934,124890729
2935,124763682
2936,124898474
2937,124902244
2938,124910507
2939,124887242
2940,124912279
2941,124904852
2942,124897987
2943,124877865
2944,90390941
2945,90402181
2946,90593163
2947,124752282
2948,124871465
2949,90500240
2950,124913787
2951,90558098
2952,90550567
2953,124913169
2954,124904319
2955,90356845
2956,90571472
2957,124904215
2958,124899839
2959,124906759
2960,90402962
2961,90521397
2962,124914761
2963,90601971
2964,124739391
2965,90583673
2966,124903117
2967,124735916
2968,124907217
2969,90507652
2970,90569155
2971,124901969
2972,124739740
2973,124748641
2974,124905977
2975,90582756
2976,124915027
2977,124912939
2978,124903592
2979,124882256
2980,90557106
2981,90557282
2982,90592409
2983,124763786
2984,90377500
2985,90594173
2986,124872307
2987,90612616
2988,124764221
2989,90618694
2990,90558788
2991,90557764
2992,90595145
2993,90604854
2994,124902225
2995,124913379
2996,124752114
2997,124913865
2998,124907697
2999,124742651
3000,90569066
3001,124914980
3002,90554989
3003,90535583
3004,90488913
3005,124884572
3006,124763642
3007,124912447
3008,124911865
3009,90508884
3010,124896570
3011,90391890
3012,90499910
3013,124914900
3014,124902712
3015,124759572
3016,124902761
3017,90565694
3018,90522211
3019,90558610
3020,90341143
3021,90652872
3022,124889295
3023,124878692
3024,90574794
3025,90590887
3026,124900079
3027,90332011
3028,90536510
3029,124898987
3030,124903016
3031,124748062
3032,124752922
3033,124907031
3034,90542017
3035,90600862
3036,90604820
3037,90516960
3038,124741646
3039,90501289
3040,90518090
3041,90641240
3042,124755526
3043,90557548
3044,124751922
3045,124731513
3046,124735699
3047,124739963
3048,124870404
3049,124912870
3050,90642095
3051,90520104
3052,90611838
3053,90446020
3054,124883856
3055,90614645
3056,90376262
3057,90577685
3058,90645274
3059,90427231
3060,90621228
3061,124752421
3062,90593196
3063,90648870
3064,124761306
3065,124896052
3066,90553027
3067,124911282
3068,90395582
3069,124897060
3070,90621185
3071,124888342
3072,90641300
3073,124764632
3074,124890107
3075,90589724
3076,124762596
3077,124752272
3078,124746752
3079,90486090
3080,90509337
3081,90597780
3082,90637142
3083,90528745
3084,90558648
3085,124747321
3086,90594702
3087,90519595
3088,90375031
3089,124911367
3090,90569776
3091,90478972
3092,90559685
3093,124873327
3094,90535665
3095,90628367
3096,90450646
3097,124907809
3098,90514905
3099,124753151
3100,90400472
3101,90384947
3102,124754692
3103,90588038
3104,124914556
3105,90532276
3106,90393210
3107,124758562
3108,124895911
3109,124891482
3110,124896877
3111,90588315
3112,90504127
3113,90527184
3114,90585108
3115,90603478
3116,124886337
3117,124906425
3118,90418547
3119,90612105
3120,90571060
3121,124879087
3122,124758752
3123,90538813
3124,90576412
3125,124902397
3126,124746276
3127,124908256
3128,90422292
3129,124905962
3130,90581834
3131,90589305
3132,124759661
3133,90572273
3134,124899987
3135,90590105
3136,90536453
3137,90500796
3138,90328841
3139,90622458
3140,90466067
3141,124750166
3142,90641642
3143,124907137
3144,124900697
3145,90487140
3146,90640229
3147,124759792
3148,124882065
3149,90557717
3150,90554753
3151,90552104
3152,124755071
3153,90555921
3154,90551830
3155,124878092
3156,124912912
3157,90287571
3158,124896437
3159,124888982
3160,124906829
3161,90553309
3162,90645355
3163,124896712
3164,90326934
3165,124912596
3166,90579911
3167,124898552
3168,124902241
3169,124754132
3170,90350731
3171,90356526
3172,124902352
3173,90642861
3174,90571016
3175,124881945
3176,90621275
3177,124910465
3178,90553075
3179,124915072
3180,124906365
3181,90437417
3182,90316480
3183,124905042
3184,124907392
3185,124911095
3186,90571758
3187,90567759
3188,124893877
3189,90561775
3190,90586325
3191,90558869
3192,90573709
3193,124911435
3194,90424536
3195,124907929
3196,90537834
3197,90398860
3198,90295661
3199,124902960
3200,124912680
3201,90568484
3202,124752996
3203,90541365
3204,90588803
3205,124911760
3206,124881897
3207,90532272
3208,90496950
3209,124745932
3210,90598568
3211,124902851
3212,124904631
3213,90481875
3214,124913880
