,single,not_single,nyt_id,
11997,0.712438499,0.287561501,4fc07bdd45c1498b0d311e70,
1528,0.712416224,0.287583776,4fc0509545c1498b0d245536,
4848,0.71239369,0.28760631,4fc0b83445c1498b0d429136,
2983,0.712328403,0.287671597,4fc0b19345c1498b0d40accf,
19035,0.712303603,0.287696397,4fc091c845c1498b0d375ccf,
4617,0.712243607,0.287756393,4fc07e7445c1498b0d31e6bc,
5063,0.712237915,0.287762085,4fc088ca45c1498b0d34bac3,
4318,0.712206879,0.287793121,4fc081d645c1498b0d32e18b,
7846,0.712162284,0.287837716,4fc080b845c1498b0d329150,
11406,0.712103615,0.287896385,4fc0660245c1498b0d2a6ac7,
5555,0.712062468,0.287937532,4fc0938b45c1498b0d37e2e6,
1807,0.711927386,0.288072614,4fc048e245c1498b0d2245af,
16624,0.711885568,0.288114432,4fc04b3545c1498b0d22e5c6,
3972,0.711855211,0.288144789,4fc0924045c1498b0d378464,
15496,0.711837302,0.288162698,4fc0877145c1498b0d345bdb,
4616,0.711805797,0.288194203,4fc0660645c1498b0d2a7068,
12680,0.711700824,0.288299176,4fc066e545c1498b0d2ab5df,
19105,0.711383313,0.288616687,4fc0564145c1498b0d25f33d,
10962,0.711322041,0.288677959,4fc0787f45c1498b0d301bba,
17175,0.711291077,0.288708923,4fc083b545c1498b0d335629,
7406,0.7112767,0.2887233,4fc0960b45c1498b0d38a708,
1601,0.711153143,0.288846857,4fc084ff45c1498b0d33b457,
7968,0.711126371,0.288873629,4fc059b145c1498b0d26e4f2,
2835,0.711072973,0.288927027,4fc06b5c45c1498b0d2bf637,
17823,0.711032923,0.288967077,4fc0723145c1498b0d2e27bb,
7119,0.711013265,0.288986735,4fc0987945c1498b0d396587,
12871,0.71093958,0.28906042,4fc0740a45c1498b0d2eccfe,
9095,0.710905858,0.289094142,4fc0597745c1498b0d26d06a,
4026,0.710903922,0.289096078,4fc05b4e45c1498b0d275017,
19386,0.710861278,0.289138722,4fc07a6245c1498b0d30a49e,
4986,0.710859626,0.289140374,4fc0579f45c1498b0d264dea,
14660,0.710788811,0.289211189,4fc0a67445c1498b0d3d5e9e,
3264,0.710779244,0.289220756,4fc07ed845c1498b0d32059b,
12585,0.710722821,0.289277179,4fc05b1345c1498b0d273eee,
1480,0.71069876,0.28930124,4fc085ec45c1498b0d33f04d,
11065,0.710693088,0.289306912,4fc09a7f45c1498b0d39f625,
17661,0.710661845,0.289338155,4fc0980845c1498b0d394306,
14459,0.710575314,0.289424686,4fc0492845c1498b0d224d72,
8793,0.710573528,0.289426472,4fc0717245c1498b0d2df01f,
4365,0.710536049,0.289463951,4fc099cf45c1498b0d39c9e9,
6184,0.710377039,0.289622961,4fc093c245c1498b0d37f5b0,
7078,0.710244238,0.289755762,4fc07e0745c1498b0d31c3ec,
19142,0.710243897,0.289756103,4fc0660945c1498b0d2a74f6,
17968,0.710238355,0.289761645,4fc0912c45c1498b0d37347f,
2100,0.710226689,0.289773311,4fc0544c45c1498b0d255ea6,
7994,0.710124514,0.289875486,4fc05c7245c1498b0d27aa57,
15510,0.710103327,0.289896673,4fc0544d45c1498b0d255fa9,
15666,0.709983034,0.290016966,4fc06fa645c1498b0d2d5e90,
19399,0.70985411,0.29014589,4fc05b8a45c1498b0d276336,
12598,0.709754256,0.290245744,4fc060fc45c1498b0d28efe7,
7085,0.709730749,0.290269251,4fc091c845c1498b0d375dd9,
16046,0.709666844,0.290333156,4fc0b6b345c1498b0d423b4a,
14307,0.709572726,0.290427274,4fc06f0d45c1498b0d2d275a,
18320,0.709507677,0.290492323,4fc0502345c1498b0d24335b,
8763,0.709500255,0.290499745,4fc04e0645c1498b0d23af9d,
15512,0.709458419,0.290541581,4fc0644545c1498b0d29e8e8,
16811,0.709349672,0.290650328,4fc089ea45c1498b0d3511c3,
18370,0.709199485,0.290800515,4fc0700345c1498b0d2d7652,
3,0.709068017,0.290931983,4fc0723445c1498b0d2e2c27,
13717,0.709036835,0.290963165,4fc06af145c1498b0d2bd552,
10220,0.709023496,0.290976504,4fc0795c45c1498b0d305a8b,
2365,0.708943068,0.291056932,4fc0a5f745c1498b0d3d3884,
18397,0.708898887,0.291101113,4fc0995845c1498b0d39a939,
3033,0.708863004,0.291136996,4fc04e0045c1498b0d23a5b1,
3438,0.708808936,0.291191064,4fc059af45c1498b0d26e1ec,
14007,0.708771684,0.291228316,4fc0a67045c1498b0d3d581c,
3303,0.708742437,0.291257563,4fc05bf945c1498b0d278257,
9783,0.708732866,0.291267134,4fc0617545c1498b0d291e6b,
15636,0.708692552,0.291307448,4fc0857e45c1498b0d33d40b,
4243,0.708679125,0.291320875,4fc07e3c45c1498b0d31d1de,
12422,0.708653566,0.291346434,4fc06b5d45c1498b0d2bf84e,
10424,0.708609107,0.291390893,4fc0527f45c1498b0d24e33e,
758,0.708582691,0.291417309,4fc09ba345c1498b0d3a456b,
14011,0.708548261,0.291451739,4fc05b4e45c1498b0d274f9b,
8173,0.708546085,0.291453915,4fc0750545c1498b0d2f1fc8,
14624,0.70848894,0.29151106,4fc07d9a45c1498b0d31a064,
7153,0.708471844,0.291528156,4fc08f7e45c1498b0d36b7c3,
14780,0.708467903,0.291532097,4fc0627245c1498b0d296392,
5416,0.708456427,0.291543573,4fc048e145c1498b0d2243b1,
3124,0.708388283,0.291611717,4fc0979d45c1498b0d3918d7,
10806,0.708383875,0.291616125,4fc0979d45c1498b0d3918f1,
3367,0.708372583,0.291627417,4fc066e745c1498b0d2ab8b1,
4860,0.708339739,0.291660261,4fc0509745c1498b0d245735,
9621,0.708332212,0.291667788,4fc08af645c1498b0d355b01,
16672,0.708257983,0.291742017,4fc07b4145c1498b0d30f00e,
1955,0.708253427,0.291746573,4fc048e145c1498b0d22437a,
13763,0.708221435,0.291778565,4fc0474a45c1498b0d21c49a,
7969,0.708185878,0.291814122,4fc081dc45c1498b0d32e4e4,
4915,0.708182946,0.291817054,4fc04bf445c1498b0d231d62,
11050,0.708094239,0.291905761,4fc0639145c1498b0d29b6f4,
8825,0.708013998,0.291986002,4fc0519045c1498b0d249da7,
14295,0.70796404,0.29203596,4fc0b83b45c1498b0d4297d9,
18208,0.707948642,0.292051358,4fc04d1445c1498b0d236ddb,
2934,0.707898219,0.292101781,4fc053d545c1498b0d2543e6,
4533,0.707894511,0.292105489,4fc0912945c1498b0d373035,
7253,0.70783902,0.29216098,4fc0857d45c1498b0d33d347,
11346,0.707779635,0.292220365,4fc0524a45c1498b0d24d942,
8184,0.707696506,0.292303494,4fc077d245c1498b0d2fec7b,
15254,0.707691518,0.292308482,4fc052f645c1498b0d250c77,
14320,0.707644072,0.292355928,4fc0af2745c1498b0d3ff2df,
934,0.707618673,0.292381327,4fc0b5a145c1498b0d41e145,
5410,0.707569682,0.292430318,4fc091c745c1498b0d375c4a,
3991,0.707536052,0.292463948,4fc0663d45c1498b0d2a8037,
10597,0.707524061,0.292475939,4fc083f145c1498b0d336559,
7425,0.707522667,0.292477333,4fc06bc745c1498b0d2c14e9,
4077,0.707521371,0.292478629,4fc0853c45c1498b0d33c052,
17386,0.707482454,0.292517546,4fc0837145c1498b0d333e6a,
2645,0.707475208,0.292524792,4fc04bb645c1498b0d230c38,
17681,0.707464244,0.292535756,4fc0486a45c1498b0d2215ec,
5818,0.707413654,0.292586346,4fc0624445c1498b0d29561b,
5077,0.707336202,0.292663798,4fc0541145c1498b0d255584,
7070,0.707333821,0.292666179,4fc0816845c1498b0d32bf04,
14876,0.707265287,0.292734713,4fc09a7d45c1498b0d39f36f,
12415,0.707168056,0.292831944,4fc0644745c1498b0d29eb8a,
4703,0.707152783,0.292847217,4fc053d345c1498b0d254119,
5929,0.707128854,0.292871146,4fc04e7a45c1498b0d23ccf7,
10038,0.707123831,0.292876169,4fc05ca945c1498b0d27badf,
7063,0.707095653,0.292904347,4fc04b3445c1498b0d22e3df,
818,0.707012717,0.292987283,4fc05c7045c1498b0d27a6e5,
7171,0.706990492,0.293009508,4fc0882345c1498b0d3486a5,
4611,0.706959892,0.293040108,4fc0882545c1498b0d3488d3,
4103,0.706832979,0.293167021,4fc07cc045c1498b0d316736,
6880,0.706815509,0.293184491,4fc04fe845c1498b0d243086,
16099,0.706810574,0.293189426,4fc05ca745c1498b0d27b622,
19331,0.706808879,0.293191121,4fc0837245c1498b0d333f29,
438,0.706799221,0.293200779,4fc0806f45c1498b0d32785a,
9651,0.70678892,0.29321108,4fc087ec45c1498b0d347f1c,
3921,0.70670652,0.29329348,4fc07c5145c1498b0d31432b,
1234,0.706680545,0.293319455,4fc05b1345c1498b0d273f7a,
8004,0.706662248,0.293337752,4fc0687845c1498b0d2b2388,
11842,0.706571574,0.293428426,4fc0aec945c1498b0d3fd86d,
9308,0.706560888,0.293439112,4fc0849a45c1498b0d33916e,
8612,0.706537989,0.293462011,4fc0b87d45c1498b0d42af19,
14185,0.706526233,0.293473767,4fc047fc45c1498b0d22033d,
17069,0.706510005,0.293489995,4fc05ada45c1498b0d2735e0,
9084,0.70641177,0.29358823,4fc096be45c1498b0d38dbe5,
1653,0.706401949,0.293598051,4fc074d245c1498b0d2f0f8d,
2520,0.706361666,0.293638334,4fc05ad645c1498b0d272f27,
6535,0.706272001,0.293727999,4fc0620f45c1498b0d29426c,
6358,0.706267932,0.293732068,4fc0938a45c1498b0d37e169,
13934,0.706234796,0.293765204,4fc05d5c45c1498b0d27f7af,
11218,0.70620982,0.29379018,4fc0816645c1498b0d32bc72,
6936,0.706195573,0.293804427,4fc0aaf045c1498b0d3ea983,
6246,0.706158328,0.293841672,4fc09c1845c1498b0d3a6488,
2587,0.706144723,0.293855277,4fc092de45c1498b0d37ac9a,
6388,0.706138604,0.293861396,4fc0960945c1498b0d38a3f4,
11219,0.706135314,0.293864686,4fc091c845c1498b0d375cd0,
11626,0.706133933,0.293866067,4fc05adf45c1498b0d273c32,
9664,0.706093279,0.293906721,4fc057a445c1498b0d265605,
8621,0.706077276,0.293922724,4fc0518b45c1498b0d2497a9,
11708,0.706043869,0.293956131,4fc04a7f45c1498b0d22a882,
10550,0.705976356,0.294023644,4fc083eb45c1498b0d335d7b,
13928,0.705897753,0.294102247,4fc0746a45c1498b0d2eea1d,
14108,0.705849923,0.294150077,4fc0463945c1498b0d217c58,
16361,0.705757479,0.294242521,4fc07a6645c1498b0d30ab22,
12938,0.705738664,0.294261336,4fc0730945c1498b0d2e785d,
1827,0.705608622,0.294391378,4fc04e0245c1498b0d23aa34,
10067,0.70558076,0.29441924,4fc059b145c1498b0d26e3ba,
15896,0.705464883,0.294535117,4fc05a2a45c1498b0d26fec7,
14048,0.705423013,0.294576987,4fc056f045c1498b0d2623c4,
3668,0.705410568,0.294589432,4fc0912445c1498b0d37298a,
15686,0.705363895,0.294636105,4fc08f7f45c1498b0d36b8ce,
10037,0.705357755,0.294642245,4fc06b5b45c1498b0d2bf5d2,
11920,0.705303904,0.294696096,4fc0995845c1498b0d39a926,
18775,0.70529123,0.29470877,4fc055c545c1498b0d25cdfb,
13412,0.705288907,0.294711093,4fc0960845c1498b0d38a126,
13156,0.705212971,0.294787029,4fc0502445c1498b0d24342c,
8860,0.705188953,0.294811047,4fc05a2e45c1498b0d2702bb,
14768,0.70515546,0.29484454,4fc04bf345c1498b0d231bcf,
18456,0.705091361,0.294908639,4fc057a445c1498b0d265737,
1547,0.705065728,0.294934272,4fc084c745c1498b0d339c35,
14454,0.70500395,0.29499605,4fc0a40545c1498b0d3ca745,
4446,0.704962075,0.295037925,4fc0540f45c1498b0d255278,
15049,0.704940037,0.295059963,4fc08df445c1498b0d364cd9,
13290,0.70493109,0.29506891,4fc0506145c1498b0d244a5b,
8895,0.70492227,0.29507773,4fc0609245c1498b0d28da4b,
4733,0.704908809,0.295091191,4fc07c8845c1498b0d314ec2,
4278,0.704846766,0.295153234,4fc04e0045c1498b0d23a508,
10546,0.704818813,0.295181187,4fc0660345c1498b0d2a6bbf,
16760,0.704772213,0.295227787,4fc05e0b45c1498b0d2825a8,
894,0.70475229,0.29524771,4fc0687a45c1498b0d2b25e8,
2889,0.704698219,0.295301781,4fc0554645c1498b0d25ae3f,
7535,0.704686524,0.295313476,4fc09e6f45c1498b0d3b00cd,
550,0.704682785,0.295317215,4fc0a67445c1498b0d3d5d59,
5561,0.704647524,0.295352476,4fc0853a45c1498b0d33bc9b,
4841,0.704583743,0.295416257,4fc0627245c1498b0d2962c3,
661,0.704541638,0.295458362,4fc08ff845c1498b0d36d44c,
6819,0.704395761,0.295604239,4fc04bf245c1498b0d231b11,
3873,0.704374073,0.295625927,4fc0858045c1498b0d33d84d,
5679,0.704337603,0.295662397,4fc071cc45c1498b0d2e05cc,
19245,0.704335992,0.295664008,4fc0695245c1498b0d2b68bd,
17543,0.704332207,0.295667793,4fc083b545c1498b0d335721,
16973,0.704292572,0.295707428,4fc06a8c45c1498b0d2bc83e,
9123,0.704279286,0.295720714,4fc083b245c1498b0d3352a0,
6737,0.704239453,0.295760547,4fc0644745c1498b0d29eb96,
19372,0.704179092,0.295820908,4fc0792545c1498b0d304bfe,
10969,0.704129682,0.295870318,4fc0b59f45c1498b0d41de96,
1332,0.704100811,0.295899189,4fc0a66f45c1498b0d3d56df,
17702,0.703907851,0.296092149,4fc056f045c1498b0d262400,
16113,0.70388982,0.29611018,4fc05c6f45c1498b0d27a657,
8356,0.703825613,0.296174387,4fc0723645c1498b0d2e2e89,
7037,0.703779275,0.296220725,4fc04ef345c1498b0d23e709,
11878,0.703723471,0.296276529,4fc0492a45c1498b0d225246,
5904,0.703687923,0.296312077,4fc082b745c1498b0d3318e4,
4962,0.703655396,0.296344604,4fc0505d45c1498b0d24436d,
13580,0.703422286,0.296577714,4fc0425945c1498b0d2078bb,
13331,0.703283934,0.296716066,4fc075d445c1498b0d2f658e,
15980,0.70325794,0.29674206,4fc07f4145c1498b0d322047,
3393,0.703237818,0.296762182,4fc0524545c1498b0d24d3db,
2482,0.703179413,0.296820587,4fc0749d45c1498b0d2ef898,
11280,0.703028035,0.296971965,4fc093c045c1498b0d37f293,
17071,0.7030234,0.2969766,4fc0541345c1498b0d2557e2,
13682,0.702974177,0.297025823,4fc0903c45c1498b0d36ef3a,
10980,0.702948164,0.297051836,4fc074d045c1498b0d2f0c23,
11381,0.702938638,0.297061362,4fc0536445c1498b0d25225a,
9204,0.702914376,0.297085624,4fc09a7645c1498b0d39ed46,
7363,0.702889371,0.297110629,4fc07ea445c1498b0d31f5b1,
9253,0.70287713,0.29712287,4fc080b945c1498b0d3291d5,
11020,0.702853169,0.297146831,4fc0795c45c1498b0d305a8e,
10394,0.702852315,0.297147685,4fc0849c45c1498b0d339423,
18901,0.702845364,0.297154636,4fc0816545c1498b0d32bb63,
17991,0.702710034,0.297289966,4fc0506545c1498b0d2451e1,
10493,0.702709582,0.297290418,4fc0539545c1498b0d252e9e,
17819,0.702678254,0.297321746,4fc06bc745c1498b0d2c148a,
11954,0.702671334,0.297328666,4fc09be245c1498b0d3a5949,
6169,0.702662936,0.297337064,4fc04b7345c1498b0d22fb24,
87,0.702655459,0.297344541,4fc096f745c1498b0d38eacd,
8832,0.702634768,0.297365232,4fc049a445c1498b0d227830,
902,0.702582715,0.297417285,4fc0545845c1498b0d256e63,
2880,0.702576004,0.297423996,4fc0912445c1498b0d37295e,
1290,0.702558623,0.297441377,4fc09abd45c1498b0d3a09da,
1770,0.702499301,0.297500699,4fc0912345c1498b0d372761,
7445,0.702376853,0.297623147,4fc05a2a45c1498b0d26fe66,
12698,0.702226622,0.297773378,4fc055c545c1498b0d25cd11,
17128,0.702164056,0.297835944,4fc0576145c1498b0d263a03,
2113,0.702073057,0.297926943,4fc0576645c1498b0d2641ba,
10888,0.701934841,0.298065159,4fc07c8d45c1498b0d31577a,
2275,0.701870897,0.298129103,4fc04b6b45c1498b0d22eb8c,
15294,0.70182533,0.29817467,4fc08f0745c1498b0d369ad7,
18779,0.701809772,0.298190228,4fc0463a45c1498b0d217d62,
10117,0.701800876,0.298199124,4fc06fd645c1498b0d2d6e05,
14528,0.701759461,0.298240539,4fc0540d45c1498b0d254e0e,
1805,0.701742568,0.298257432,4fc07dd445c1498b0d31b3b0,
17738,0.701739264,0.298260736,4fc05b1645c1498b0d274409,
14356,0.701699178,0.298300822,4fc04a4845c1498b0d229d43,
14262,0.701631737,0.298368263,4fc0877145c1498b0d345cfc,
2585,0.701626957,0.298373043,4fc0872b45c1498b0d343f29,
7692,0.701613859,0.298386141,4fc09a7e45c1498b0d39f4d6,
2789,0.701524852,0.298475148,4fc0492445c1498b0d2247b6,
17505,0.701491383,0.298508617,4fc07f0b45c1498b0d320dec,
8155,0.701486926,0.298513074,4fc074a345c1498b0d2f018d,
4688,0.701473165,0.298526835,4fc0824f45c1498b0d33043a,
9020,0.701467525,0.298532475,4fc08fbe45c1498b0d36c553,
9457,0.701408966,0.298591034,4fc08a1745c1498b0d351450,
4384,0.701384297,0.298615703,4fc06b5a45c1498b0d2bf45d,
14432,0.701377669,0.298622331,4fc055c345c1498b0d25ca28,
12784,0.701364939,0.298635061,4fc057a245c1498b0d2653cf,
8678,0.701324336,0.298675664,4fc0539b45c1498b0d25389f,
17910,0.701210278,0.298789722,4fc0658f45c1498b0d2a4715,
5746,0.701201391,0.298798609,4fc0700945c1498b0d2d77b3,
17266,0.701185832,0.298814168,4fc0528245c1498b0d24e907,
8729,0.701127606,0.298872394,4fc0703c45c1498b0d2d8b79,
14673,0.701123755,0.298876245,4fc050cf45c1498b0d246523,
2621,0.701109601,0.298890399,4fc0663945c1498b0d2a79cf,
681,0.701107241,0.298892759,4fc06b5e45c1498b0d2bf9d1,
10251,0.701103881,0.298896119,4fc0828045c1498b0d330c2f,
2771,0.701035573,0.298964427,4fc0780a45c1498b0d2ffb0f,
9819,0.700993999,0.299006001,4fc049e445c1498b0d2287c7,
4682,0.700936652,0.299063348,4fc0a67145c1498b0d3d58c1,
4690,0.700935908,0.299064092,4fc0581b45c1498b0d2676c0,
1787,0.700930234,0.299069766,4fc04bf045c1498b0d2318b7,
13610,0.70091257,0.29908743,4fc0853c45c1498b0d33c089,
573,0.700861178,0.299138822,4fc0780745c1498b0d2ff806,
12433,0.700792618,0.299207382,4fc0763545c1498b0d2f7533,
10145,0.700742055,0.299257945,4fc05fcf45c1498b0d289b67,
18313,0.700717901,0.299282099,4fc080b845c1498b0d3290ca,
8689,0.700621638,0.299378362,4fc057d845c1498b0d2658bb,
14271,0.700597139,0.299402861,4fc0655f45c1498b0d2a4252,
18448,0.700508912,0.299491088,4fc06f0e45c1498b0d2d28e3,
11279,0.700501623,0.299498377,4fc07ea145c1498b0d31f09b,
15416,0.700460401,0.299539599,4fc080b345c1498b0d3289f3,
7012,0.700385675,0.299614325,4fc09a7e45c1498b0d39f5c0,
18001,0.700380873,0.299619127,4fc04bf245c1498b0d231b62,
8133,0.700370921,0.299629079,4fc09c2345c1498b0d3a6f31,
11459,0.700358853,0.299641147,4fc0648145c1498b0d29fd02,
4390,0.700297889,0.299702111,4fc0515445c1498b0d248fb1,
18386,0.700264011,0.299735989,4fc05f9445c1498b0d2889d2,
5912,0.70025643,0.29974357,4fc07d1e45c1498b0d31772c,
3600,0.700212514,0.299787486,4fc0463345c1498b0d216f82,
15518,0.700195009,0.299804991,4fc0460245c1498b0d216dad,
6608,0.700088555,0.299911445,4fc08d8245c1498b0d362714,
5742,0.700088088,0.299911912,4fc08ca845c1498b0d35e268,
16140,0.700054034,0.299945966,4fc0995545c1498b0d39a43a,
3157,0.699947536,0.300052464,4fc05eea45c1498b0d28523b,
1056,0.699934546,0.300065454,4fc0b0ed45c1498b0d4078e8,
4568,0.699841701,0.300158299,4fc0b18e45c1498b0d40a695,
15366,0.699809853,0.300190147,4fc05d5845c1498b0d27f1c9,
10813,0.699757288,0.300242712,4fc08e2c45c1498b0d365bfb,
126,0.699699813,0.300300187,4fc0576245c1498b0d263c61,
18353,0.699590979,0.300409021,4fc047f945c1498b0d21fdc4,
10653,0.699504615,0.300495385,4fc05ca845c1498b0d27b892,
12101,0.699490676,0.300509324,4fc07e4145c1498b0d31d993,
14885,0.699488114,0.300511886,4fc0849a45c1498b0d339128,
16298,0.699432247,0.300567753,4fc06b5945c1498b0d2bf3a3,
5671,0.699376798,0.300623202,4fc098e345c1498b0d398415,
13473,0.699338408,0.300661592,4fc0474c45c1498b0d21c781,
3418,0.699328467,0.300671533,4fc057a345c1498b0d265506,
15003,0.699311174,0.300688826,4fc0550445c1498b0d259741,
8415,0.699225941,0.300774059,4fc0553d45c1498b0d25a557,
17625,0.699101892,0.300898108,4fc0660745c1498b0d2a7171,
15149,0.699093979,0.300906021,4fc06b5e45c1498b0d2bf8d4,
19133,0.699082965,0.300917035,4fc05bc745c1498b0d277edf,
6846,0.699081307,0.300918693,4fc0585045c1498b0d267e82,
2413,0.699037751,0.300962249,4fc059ee45c1498b0d26f34e,
4644,0.699030012,0.300969988,4fc04b6945c1498b0d22eafb,
10793,0.698920961,0.301079039,4fc062a845c1498b0d297425,
6682,0.698899275,0.301100725,4fc0502645c1498b0d2437b3,
1531,0.698899211,0.301100789,4fc067cd45c1498b0d2af12b,
7606,0.698894942,0.301105058,4fc068e445c1498b0d2b4297,
17724,0.698822313,0.301177687,4fc05b4e45c1498b0d27509e,
17468,0.698780571,0.301219429,4fc056eb45c1498b0d261ace,
13477,0.698731761,0.301268239,4fc07e0a45c1498b0d31c8d2,
1155,0.69868161,0.30131839,4fc0541245c1498b0d2556f2,
303,0.698668888,0.301331112,4fc04bb445c1498b0d230ad2,
4181,0.698666854,0.301333146,4fc0597745c1498b0d26d06d,
2597,0.698663501,0.301336499,4fc060c745c1498b0d28e14d,
14620,0.698660119,0.301339881,4fc09abd45c1498b0d3a0a30,
13023,0.698645091,0.301354909,4fc07bdf45c1498b0d312339,
7324,0.698615216,0.301384784,4fc053d245c1498b0d253e94,
12561,0.698549706,0.301450294,4fc0964d45c1498b0d38bb34,
13544,0.698546898,0.301453102,4fc050d645c1498b0d24717c,
19082,0.6985305,0.3014695,4fc05b4e45c1498b0d275096,
10587,0.698448614,0.301551386,4fc0425445c1498b0d206e5e,
16304,0.698447489,0.301552511,4fc05e0a45c1498b0d282305,
6648,0.698372291,0.301627709,4fc077d245c1498b0d2fec5a,
10337,0.698279366,0.301720634,4fc0877145c1498b0d345bc5,
1677,0.698274048,0.301725952,4fc0463b45c1498b0d217e71,
10651,0.698229905,0.301770095,4fc0af2b45c1498b0d3ff914,
13866,0.698176909,0.301823091,4fc04fa645c1498b0d24168d,
7278,0.698124007,0.301875993,4fc0903745c1498b0d36ea19,
15113,0.698120709,0.301879291,4fc07c8845c1498b0d314f3f,
19253,0.69810557,0.30189443,4fc0b5a645c1498b0d41e7b6,
10160,0.698066002,0.301933998,4fc06a2145c1498b0d2ba3ee,
8785,0.698059526,0.301940474,4fc05f9445c1498b0d288a12,
3516,0.698035012,0.301964988,4fc0991d45c1498b0d399374,
8321,0.698014412,0.301985588,4fc0644745c1498b0d29ec2b,
160,0.69800147,0.30199853,4fc0b0ea45c1498b0d4074d7,
668,0.697923078,0.302076922,4fc048da45c1498b0d2236b8,
17699,0.697901681,0.302098319,4fc083f045c1498b0d336386,
13762,0.697841901,0.302158099,4fc080f345c1498b0d32a13e,
4386,0.69781285,0.30218715,4fc07e0a45c1498b0d31c93b,
795,0.69778836,0.30221164,4fc09be545c1498b0d3a5d6b,
4268,0.697785603,0.302214397,4fc07fbf45c1498b0d32411d,
4493,0.697778737,0.302221263,4fc06e9945c1498b0d2cfd1e,
11671,0.697762518,0.302237482,4fc0907145c1498b0d36f8f0,
18755,0.697736445,0.302263555,4fc0837745c1498b0d3344fb,
16125,0.697729191,0.302270809,4fc05fcf45c1498b0d289b5c,
14923,0.697712148,0.302287852,4fc062de45c1498b0d29869f,
17575,0.697704567,0.302295433,4fc0980345c1498b0d393b5f,
2532,0.697646655,0.302353345,4fc0679645c1498b0d2adcfa,
16179,0.697621289,0.302378711,4fc067cb45c1498b0d2aec6c,
1331,0.697607823,0.302392177,4fc052f545c1498b0d250bd7,
15637,0.697555432,0.302444568,4fc099c745c1498b0d39be51,
4091,0.697535626,0.302464374,4fc0539445c1498b0d252db5,
2376,0.697533475,0.302466525,4fc06dd145c1498b0d2cc5d9,
12141,0.69747003,0.30252997,4fc090ef45c1498b0d371ec4,
170,0.697457272,0.302542728,4fc059ac45c1498b0d26dca2,
13496,0.697408789,0.302591211,4fc099cf45c1498b0d39c9e3,
15763,0.697403521,0.302596479,4fc054ce45c1498b0d258a24,
3022,0.697376592,0.302623408,4fc0803945c1498b0d326902,
17875,0.69736885,0.30263115,4fc0644645c1498b0d29ea67,
7782,0.697296076,0.302703924,4fc07d2145c1498b0d317c20,
2243,0.697258965,0.302741035,4fc08dee45c1498b0d364204,
16081,0.697223679,0.302776321,4fc0527f45c1498b0d24e3ad,
17170,0.697218731,0.302781269,4fc0518b45c1498b0d2497b6,
10947,0.69721491,0.30278509,4fc0487345c1498b0d2224e2,
13452,0.697209646,0.302790354,4fc0979d45c1498b0d391817,
10585,0.697121164,0.302878836,4fc078f545c1498b0d303fc9,
899,0.697114188,0.302885812,4fc076e745c1498b0d2fa529,
14792,0.697072668,0.302927332,4fc05b8c45c1498b0d27665a,
6890,0.697032848,0.302967152,4fc05eb445c1498b0d2848e7,
12649,0.696907365,0.303092635,4fc0753645c1498b0d2f2d6a,
